category,return_net_5y
FIXED INCOME,1.29
FIXED INCOME,15.99
FIXED INCOME,10.33
FIXED INCOME,14.45
FIXED INCOME,11.4
FIXED INCOME,11.4
FIXED INCOME,8.57
FIXED INCOME,0.55
FIXED INCOME,8.95
FIXED INCOME,13.75
FIXED INCOME,16.94
FIXED INCOME,16.33
FIXED INCOME,15.39
FIXED INCOME,3.92
FIXED INCOME,10.48
FIXED INCOME,9.13
FIXED INCOME,11.52
FIXED INCOME,14.37
FIXED INCOME,11.39
FIXED INCOME,11.71
FIXED INCOME,-2.15
FIXED INCOME,13.97
FIXED INCOME,14.68
FIXED INCOME,16.64
FIXED INCOME,7.21
FIXED INCOME,3.04
FIXED INCOME,11.82
FIXED INCOME,16.06
FIXED INCOME,18.48
FIXED INCOME,10.85
FIXED INCOME,11.32
FIXED INCOME,13.2
FIXED INCOME,15.52
FIXED INCOME,11.08
FIXED INCOME,3.08
FIXED INCOME,14.21
FIXED INCOME,4.27
FIXED INCOME,19.1
FIXED INCOME,7.51
FIXED INCOME,15.68
FIXED INCOME,6.3
FIXED INCOME,10.93
FIXED INCOME,13.07
FIXED INCOME,18.31
FIXED INCOME,11.07
FIXED INCOME,13.11
FIXED INCOME,7.05
FIXED INCOME,11.15
FIXED INCOME,16.22
FIXED INCOME,9.72
FIXED INCOME,13.51
FIXED INCOME,15
FIXED INCOME,16.01
FIXED INCOME,12.25
FIXED INCOME,21
FIXED INCOME,1.4
FIXED INCOME,18.05
FIXED INCOME,17.26
FIXED INCOME,15.09
FIXED INCOME,1.71
FIXED INCOME,12.59
FIXED INCOME,14.61
FIXED INCOME,-28.37
FIXED INCOME,24.65
FIXED INCOME,13.51
FIXED INCOME,14.16
FIXED INCOME,14.18
FIXED INCOME,7.59
FIXED INCOME,6.97
FIXED INCOME,7.19
FIXED INCOME,7.82
FIXED INCOME,7.26
FIXED INCOME,7.45
FIXED INCOME,7.74
FIXED INCOME,7.62
FIXED INCOME,14.38
FIXED INCOME,13.66
FIXED INCOME,13.98
FIXED INCOME,14.63
FIXED INCOME,14.05
FIXED INCOME,14.25
FIXED INCOME,14.55
FIXED INCOME,14.41
FIXED INCOME,13.56
FIXED INCOME,12.97
FIXED INCOME,13.15
FIXED INCOME,13.82
FIXED INCOME,13.24
FIXED INCOME,13.43
FIXED INCOME,13.73
FIXED INCOME,13.59
FIXED INCOME,5.92
FIXED INCOME,10.14
FIXED INCOME,3.93
FIXED INCOME,12.64
FIXED INCOME,7.95
FIXED INCOME,8.31
FIXED INCOME,19.72
FIXED INCOME,18.91
FIXED INCOME,14.88
FIXED INCOME,14.37
FIXED INCOME,14.78
FIXED INCOME,4.41
FIXED INCOME,14.94
FIXED INCOME,14.64
FIXED INCOME,15.54
FIXED INCOME,18.9
FIXED INCOME,18.89
FIXED INCOME,10.71
FIXED INCOME,1.07
FIXED INCOME,10.9
FIXED INCOME,12.94
FIXED INCOME,19.69
FIXED INCOME,18.51
FIXED INCOME,11.6
FIXED INCOME,12.28
FIXED INCOME,10.7
FIXED INCOME,10.13
FIXED INCOME,5.62
FIXED INCOME,14
FIXED INCOME,-12.25
FIXED INCOME,10.74
FIXED INCOME,16.02
FIXED INCOME,15.64
FIXED INCOME,0.9
FIXED INCOME,1.2
FIXED INCOME,1.13
FIXED INCOME,1.15
FIXED INCOME,1.02
FIXED INCOME,0.89
FIXED INCOME,4.77
FIXED INCOME,4.68
FIXED INCOME,5.26
FIXED INCOME,5.25
FIXED INCOME,4.98
FIXED INCOME,4.71
FIXED INCOME,16.2
FIXED INCOME,16.72
FIXED INCOME,17.25
FIXED INCOME,17.18
FIXED INCOME,16.75
FIXED INCOME,16.25
FIXED INCOME,10.86
FIXED INCOME,14.69
FIXED INCOME,12.98
FIXED INCOME,9
FIXED INCOME,-0.69
FIXED INCOME,-0.56
FIXED INCOME,-0.29
FIXED INCOME,-0.38
FIXED INCOME,3.7
FIXED INCOME,3.96
FIXED INCOME,2
FIXED INCOME,2.3
FIXED INCOME,1.6
FIXED INCOME,1.76
FIXED INCOME,1.11
FIXED INCOME,1.72
FIXED INCOME,1.59
FIXED INCOME,10.25
FIXED INCOME,10.05
FIXED INCOME,19.81
FIXED INCOME,19.56
FIXED INCOME,13.97
FIXED INCOME,13.77
FIXED INCOME,11.21
FIXED INCOME,11
FIXED INCOME,11.58
FIXED INCOME,11.42
FIXED INCOME,11.29
FIXED INCOME,1.68
FIXED INCOME,1.86
FIXED INCOME,1.35
FIXED INCOME,1.54
FIXED INCOME,2.09
FIXED INCOME,1.83
FIXED INCOME,3.23
FIXED INCOME,3.45
FIXED INCOME,2.93
FIXED INCOME,3.19
FIXED INCOME,3.01
FIXED INCOME,3.27
FIXED INCOME,4.24
FIXED INCOME,4.44
FIXED INCOME,1.04
FIXED INCOME,1.26
FIXED INCOME,0.69
FIXED INCOME,0.89
FIXED INCOME,1.62
FIXED INCOME,1.85
FIXED INCOME,-3.22
FIXED INCOME,7.96
FIXED INCOME,8.23
FIXED INCOME,5.68
FIXED INCOME,6.13
FIXED INCOME,9.55
FIXED INCOME,9.77
FIXED INCOME,19.94
FIXED INCOME,20.18
FIXED INCOME,6.38
FIXED INCOME,6.64
FIXED INCOME,17.41
FIXED INCOME,17.8
FIXED INCOME,11.6
FIXED INCOME,11.83
FIXED INCOME,14.2
FIXED INCOME,14.34
FIXED INCOME,12.95
FIXED INCOME,13.25
FIXED INCOME,4.96
FIXED INCOME,5.25
FIXED INCOME,10.68
FIXED INCOME,10.98
FIXED INCOME,5.8
FIXED INCOME,6.04
FIXED INCOME,15.09
FIXED INCOME,13.64
FIXED INCOME,16.22
FIXED INCOME,15.12
FIXED INCOME,13.28
FIXED INCOME,12.17
FIXED INCOME,12.02
FIXED INCOME,2.36
FIXED INCOME,2.99
FIXED INCOME,4.97
FIXED INCOME,5.6
FIXED INCOME,11.33
FIXED INCOME,13.25
FIXED INCOME,16.22
FIXED INCOME,1.7
FIXED INCOME,6.02
FIXED INCOME,18.58
FIXED INCOME,14.75
FIXED INCOME,22.61
FIXED INCOME,25.29
FIXED INCOME,22.25
FIXED INCOME,1.28
FIXED INCOME,1.06
FIXED INCOME,11.2
FIXED INCOME,11.82
FIXED INCOME,12.21
FIXED INCOME,9.68
FIXED INCOME,10.54
FIXED INCOME,10.89
FIXED INCOME,1.49
FIXED INCOME,1.36
FIXED INCOME,1.65
FIXED INCOME,1.41
FIXED INCOME,1.55
FIXED INCOME,1.59
FIXED INCOME,1.27
FIXED INCOME,1.58
FIXED INCOME,1.32
FIXED INCOME,1.45
FIXED INCOME,21.48
FIXED INCOME,21.17
FIXED INCOME,21.19
FIXED INCOME,14.89
FIXED INCOME,14.82
FIXED INCOME,8.43
FIXED INCOME,15.01
FIXED INCOME,6.5
FIXED INCOME,2.21
FIXED INCOME,2.54
FIXED INCOME,7.47
FIXED INCOME,8.08
FIXED INCOME,19.58
FIXED INCOME,20.25
FIXED INCOME,14.28
FIXED INCOME,20.76
FIXED INCOME,9.07
FIXED INCOME,2.94
FIXED INCOME,8.4
FIXED INCOME,12.88
FIXED INCOME,13.49
FIXED INCOME,11.66
FIXED INCOME,12.19
FIXED INCOME,13.14
FIXED INCOME,13.76
FIXED INCOME,10.45
FIXED INCOME,10.8
FIXED INCOME,8.36
FIXED INCOME,8.71
FIXED INCOME,7.04
FIXED INCOME,7.34
FIXED INCOME,5.39
FIXED INCOME,5.69
FIXED INCOME,12.71
FIXED INCOME,13.07
FIXED INCOME,18.8
FIXED INCOME,19.43
FIXED INCOME,13.72
FIXED INCOME,14.15
FIXED INCOME,14.15
FIXED INCOME,20.39
FIXED INCOME,1.89
FIXED INCOME,1.72
FIXED INCOME,1.53
FIXED INCOME,1.62
FIXED INCOME,4.76
FIXED INCOME,4.6
FIXED INCOME,4.37
FIXED INCOME,4.49
FIXED INCOME,15.08
FIXED INCOME,14.91
FIXED INCOME,14.75
FIXED INCOME,14.79
FIXED INCOME,8.69
FIXED INCOME,8.53
FIXED INCOME,8.43
FIXED INCOME,16.73
FIXED INCOME,16.46
FIXED INCOME,13.39
FIXED INCOME,13.11
FIXED INCOME,15.1
FIXED INCOME,14.81
FIXED INCOME,14.71
FIXED INCOME,14.43
FIXED INCOME,20.51
FIXED INCOME,15.12
FIXED INCOME,10.47
FIXED INCOME,4.98
FIXED INCOME,12.89
FIXED INCOME,7.74
FIXED INCOME,20.57
FIXED INCOME,8.12
FIXED INCOME,19.31
FIXED INCOME,1.65
FIXED INCOME,7.6
FIXED INCOME,7.8
FIXED INCOME,6.91
FIXED INCOME,9.82
FIXED INCOME,12.07
FIXED INCOME,11.47
FIXED INCOME,-21.8
FIXED INCOME,37.63
FIXED INCOME,11.18
FIXED INCOME,34.25
FIXED INCOME,12.86
FIXED INCOME,12.41
FIXED INCOME,12.46
FIXED INCOME,12.46
FIXED INCOME,12.46
FIXED INCOME,19.03
FIXED INCOME,4.14
FIXED INCOME,7.18
FIXED INCOME,7.45
FIXED INCOME,4.38
FIXED INCOME,6.87
FIXED INCOME,4.77
FIXED INCOME,14.02
FIXED INCOME,12.56
FIXED INCOME,13.34
FIXED INCOME,8.83
FIXED INCOME,5.37
FIXED INCOME,7.64
FIXED INCOME,9.57
FIXED INCOME,2.88
FIXED INCOME,4.21
FIXED INCOME,9.25
FIXED INCOME,14.8
FIXED INCOME,14.72
FIXED INCOME,15.97
FIXED INCOME,5.88
FIXED INCOME,9.01
FIXED INCOME,14.86
FIXED INCOME,1.24
FIXED INCOME,1.47
FIXED INCOME,1.52
FIXED INCOME,1.33
FIXED INCOME,1.59
FIXED INCOME,1.59
FIXED INCOME,1.39
FIXED INCOME,1.57
FIXED INCOME,1.61
FIXED INCOME,1.48
FIXED INCOME,1.74
FIXED INCOME,1.74
FIXED INCOME,1.64
FIXED INCOME,1.81
FIXED INCOME,1.86
FIXED INCOME,4.49
FIXED INCOME,4.19
FIXED INCOME,4.24
FIXED INCOME,4.64
FIXED INCOME,4.91
FIXED INCOME,5.1
FIXED INCOME,5.1
FIXED INCOME,9.7
FIXED INCOME,12.92
FIXED INCOME,13.19
FIXED INCOME,13.25
FIXED INCOME,13.52
FIXED INCOME,13.58
FIXED INCOME,6.45
FIXED INCOME,6.48
FIXED INCOME,6.66
FIXED INCOME,6.72
FIXED INCOME,6.67
FIXED INCOME,11.52
FIXED INCOME,11.71
FIXED INCOME,11.76
FIXED INCOME,10.23
FIXED INCOME,10.41
FIXED INCOME,10.45
FIXED INCOME,15.89
FIXED INCOME,4.32
FIXED INCOME,4.32
FIXED INCOME,1.66
FIXED INCOME,1.7
FIXED INCOME,1.75
FIXED INCOME,0.44
FIXED INCOME,0.77
FIXED INCOME,0.77
FIXED INCOME,-1.06
FIXED INCOME,-0.81
FIXED INCOME,-0.76
FIXED INCOME,-0.76
FIXED INCOME,1.55
FIXED INCOME,1.66
FIXED INCOME,1.83
FIXED INCOME,1.88
FIXED INCOME,1.48
FIXED INCOME,1.77
FIXED INCOME,1.81
FIXED INCOME,0.81
FIXED INCOME,0.85
FIXED INCOME,2.1
FIXED INCOME,2.45
FIXED INCOME,2.5
FIXED INCOME,6.76
FIXED INCOME,7.03
FIXED INCOME,7.08
FIXED INCOME,2.24
FIXED INCOME,13.37
FIXED INCOME,13.64
FIXED INCOME,13.7
FIXED INCOME,13.6
FIXED INCOME,13.67
FIXED INCOME,16.42
FIXED INCOME,16.64
FIXED INCOME,16.7
FIXED INCOME,16.69
FIXED INCOME,7.28
FIXED INCOME,7.54
FIXED INCOME,7.6
FIXED INCOME,1.75
FIXED INCOME,1.75
FIXED INCOME,5.73
FIXED INCOME,5.94
FIXED INCOME,6.07
FIXED INCOME,6.11
FIXED INCOME,0.55
FIXED INCOME,0.73
FIXED INCOME,0.77
FIXED INCOME,1.41
FIXED INCOME,1.45
FIXED INCOME,1.58
FIXED INCOME,0.34
FIXED INCOME,0.52
FIXED INCOME,0.56
FIXED INCOME,1.69
FIXED INCOME,1.73
FIXED INCOME,1.87
FIXED INCOME,1.91
FIXED INCOME,9.52
FIXED INCOME,9.55
FIXED INCOME,9.74
FIXED INCOME,9.8
FIXED INCOME,12.97
FIXED INCOME,13.24
FIXED INCOME,13.29
FIXED INCOME,13.34
FIXED INCOME,13.37
FIXED INCOME,13.55
FIXED INCOME,13.62
FIXED INCOME,11.56
FIXED INCOME,11.61
FIXED INCOME,11.75
FIXED INCOME,11.79
FIXED INCOME,10.25
FIXED INCOME,10.43
FIXED INCOME,10.47
FIXED INCOME,15.73
FIXED INCOME,15.76
FIXED INCOME,15.95
FIXED INCOME,16.01
FIXED INCOME,4.26
FIXED INCOME,4.51
FIXED INCOME,4.56
FIXED INCOME,4.56
FIXED INCOME,0.62
FIXED INCOME,0.92
FIXED INCOME,1.06
FIXED INCOME,1.35
FIXED INCOME,14.49
FIXED INCOME,13.04
FIXED INCOME,11.33
FIXED INCOME,14.64
FIXED INCOME,-9.47
FIXED INCOME,4.33
FIXED INCOME,4.8
FIXED INCOME,4.99
FIXED INCOME,4.99
FIXED INCOME,11.04
FIXED INCOME,13.34
FIXED INCOME,13.39
FIXED INCOME,12.58
FIXED INCOME,16.29
FIXED INCOME,10.23
FIXED INCOME,10.46
FIXED INCOME,3.75
FIXED INCOME,1.61
FIXED INCOME,1.76
FIXED INCOME,1.81
FIXED INCOME,1.66
FIXED INCOME,1.85
FIXED INCOME,1.87
FIXED INCOME,0.26
FIXED INCOME,-0.48
FIXED INCOME,0.48
FIXED INCOME,1.8
FIXED INCOME,0.19
FIXED INCOME,1.71
FIXED INCOME,11.78
FIXED INCOME,10.22
FIXED INCOME,19.02
FIXED INCOME,11.47
FIXED INCOME,18.07
FIXED INCOME,6.01
FIXED INCOME,5.91
FIXED INCOME,0.42
FIXED INCOME,1.37
FIXED INCOME,11.53
FIXED INCOME,9.08
FIXED INCOME,7.85
FIXED INCOME,18.82
FIXED INCOME,15.09
FIXED INCOME,12.85
FIXED INCOME,11.9
FIXED INCOME,4.34
FIXED INCOME,10.59
FIXED INCOME,19.72
FIXED INCOME,4.87
FIXED INCOME,9.26
FIXED INCOME,12.51
FIXED INCOME,14.17
FIXED INCOME,11.28
FIXED INCOME,11.31
FIXED INCOME,-0.08
FIXED INCOME,2.91
FIXED INCOME,-0.73
FIXED INCOME,-0.21
FIXED INCOME,0.41
FIXED INCOME,0.85
FIXED INCOME,7.46
FIXED INCOME,12.29
FIXED INCOME,3.89
FIXED INCOME,14.42
FIXED INCOME,14.59
FIXED INCOME,-4.78
FIXED INCOME,7.83
FIXED INCOME,-2.14
FIXED INCOME,-1.48
FIXED INCOME,1.19
FIXED INCOME,4.56
FIXED INCOME,28.35
FIXED INCOME,13.13
FIXED INCOME,29.26
FIXED INCOME,11.47
FIXED INCOME,6.77
FIXED INCOME,16.42
FIXED INCOME,15.36
FIXED INCOME,0.63
FIXED INCOME,16.64
FIXED INCOME,13.37
FIXED INCOME,15.18
FIXED INCOME,14.35
FIXED INCOME,4.64
FIXED INCOME,3.96
FIXED INCOME,7.55
FIXED INCOME,8.4
FIXED INCOME,7.58
FIXED INCOME,7.86
FIXED INCOME,-6.47
FIXED INCOME,-5.96
FIXED INCOME,9.02
FIXED INCOME,10.58
FIXED INCOME,10.32
FIXED INCOME,9.94
FIXED INCOME,9.86
FIXED INCOME,10.01
FIXED INCOME,10.04
FIXED INCOME,13.97
FIXED INCOME,13.39
FIXED INCOME,14.18
FIXED INCOME,19.59
FIXED INCOME,14.89
FIXED INCOME,15
FIXED INCOME,13.57
FIXED INCOME,13.57
FIXED INCOME,13.57
FIXED INCOME,10.42
FIXED INCOME,10.04
FIXED INCOME,11.03
FIXED INCOME,10.09
FIXED INCOME,7.91
FIXED INCOME,6.7
FIXED INCOME,7.34
FIXED INCOME,0.21
FIXED INCOME,-1.21
FIXED INCOME,6.38
FIXED INCOME,4.58
FIXED INCOME,13.94
FIXED INCOME,12.01
FIXED INCOME,20.04
FIXED INCOME,22.46
FIXED INCOME,15.58
FIXED INCOME,17.57
FIXED INCOME,10.74
FIXED INCOME,9.32
FIXED INCOME,12.28
FIXED INCOME,7.88
FIXED INCOME,14.8
FIXED INCOME,19.65
FIXED INCOME,14.34
FIXED INCOME,14.79
FIXED INCOME,8.84
FIXED INCOME,8.6
FIXED INCOME,14.04
FIXED INCOME,11.91
FIXED INCOME,12.93
FIXED INCOME,12.88
FIXED INCOME,7.77
FIXED INCOME,8.5
FIXED INCOME,6.16
FIXED INCOME,8.1
FIXED INCOME,9.14
FIXED INCOME,10.9
FIXED INCOME,13.94
FIXED INCOME,1.57
FIXED INCOME,1.69
FIXED INCOME,9.66
FIXED INCOME,15.76
FIXED INCOME,4.47
FIXED INCOME,8.34
FIXED INCOME,-2.97
FIXED INCOME,5.66
FIXED INCOME,20.05
FIXED INCOME,-7.21
FIXED INCOME,11.6
FIXED INCOME,-7.58
FIXED INCOME,-9.85
FIXED INCOME,1.29
FIXED INCOME,5.38
FIXED INCOME,13.11
FIXED INCOME,8.65
FIXED INCOME,7.7
FIXED INCOME,16.53
FIXED INCOME,-15.08
FIXED INCOME,-15.89
FIXED INCOME,10
FIXED INCOME,-1.85
FIXED INCOME,5.27
FIXED INCOME,1.36
FIXED INCOME,-1.83
FIXED INCOME,-17.97
FIXED INCOME,15.26
FIXED INCOME,7.84
FIXED INCOME,2.38
FIXED INCOME,-7.3
FIXED INCOME,9.1
FIXED INCOME,3.72
FIXED INCOME,5.42
FIXED INCOME,-9.69
FIXED INCOME,14.53
FIXED INCOME,-2.06
FIXED INCOME,1.49
FIXED INCOME,28.75
FIXED INCOME,1.95
FIXED INCOME,-7.55
FIXED INCOME,7.52
FIXED INCOME,2.71
FIXED INCOME,7.19
FIXED INCOME,15.14
FIXED INCOME,15.01
FIXED INCOME,15.14
FIXED INCOME,14.32
FIXED INCOME,3.92
FIXED INCOME,3.97
FIXED INCOME,3.8
FIXED INCOME,3.72
FIXED INCOME,2.49
FIXED INCOME,12.42
FIXED INCOME,9.55
FIXED INCOME,9.02
FIXED INCOME,9.68
FIXED INCOME,10
FIXED INCOME,9.41
FIXED INCOME,10.02
FIXED INCOME,9.2
FIXED INCOME,9.79
FIXED INCOME,9.8
FIXED INCOME,9.64
FIXED INCOME,2.76
FIXED INCOME,1.61
FIXED INCOME,7.21
FIXED INCOME,16.18
FIXED INCOME,16.17
FIXED INCOME,11.61
FIXED INCOME,11.6
FIXED INCOME,9.08
FIXED INCOME,9.08
FIXED INCOME,9.08
FIXED INCOME,4.49
FIXED INCOME,12.86
FIXED INCOME,12.75
FIXED INCOME,10.97
FIXED INCOME,4.2
FIXED INCOME,8.73
FIXED INCOME,8.73
FIXED INCOME,4.25
FIXED INCOME,4.23
FIXED INCOME,6.74
FIXED INCOME,4.01
FIXED INCOME,4.49
FIXED INCOME,4.21
FIXED INCOME,0.37
FIXED INCOME,0.35
FIXED INCOME,4.14
FIXED INCOME,4.07
FIXED INCOME,1.88
FIXED INCOME,3.47
FIXED INCOME,3.41
FIXED INCOME,8.58
FIXED INCOME,10.46
FIXED INCOME,8.61
FIXED INCOME,8.13
FIXED INCOME,10.39
FIXED INCOME,8.42
FIXED INCOME,8.06
FIXED INCOME,8.59
FIXED INCOME,3.82
FIXED INCOME,3.75
FIXED INCOME,12.7
FIXED INCOME,12.63
FIXED INCOME,3.67
FIXED INCOME,3.7
FIXED INCOME,14.83
FIXED INCOME,14.83
FIXED INCOME,14.87
FIXED INCOME,14.85
FIXED INCOME,14.68
FIXED INCOME,9.21
FIXED INCOME,10.88
FIXED INCOME,7.64
FIXED INCOME,7.64
FIXED INCOME,7.68
FIXED INCOME,7.65
FIXED INCOME,7.49
FIXED INCOME,8.86
FIXED INCOME,9.04
FIXED INCOME,9.05
FIXED INCOME,8.63
FIXED INCOME,12.63
FIXED INCOME,14.82
FIXED INCOME,14.83
FIXED INCOME,16.89
FIXED INCOME,16.89
FIXED INCOME,9.21
FIXED INCOME,4.41
FIXED INCOME,16.91
FIXED INCOME,16.79
FIXED INCOME,10.37
FIXED INCOME,9.02
FIXED INCOME,9.03
FIXED INCOME,17.35
FIXED INCOME,17.34
FIXED INCOME,3.02
FIXED INCOME,3.01
FIXED INCOME,1.75
FIXED INCOME,3.06
FIXED INCOME,15.75
FIXED INCOME,17.51
FIXED INCOME,17.51
FIXED INCOME,13.04
FIXED INCOME,13.76
FIXED INCOME,12.41
FIXED INCOME,11.37
FIXED INCOME,13.7
FIXED INCOME,11.3
FIXED INCOME,6.72
FIXED INCOME,6.7
FIXED INCOME,6.74
FIXED INCOME,6.54
FIXED INCOME,10.99
FIXED INCOME,15.8
FIXED INCOME,15.81
FIXED INCOME,15.82
FIXED INCOME,15.65
FIXED INCOME,17.67
FIXED INCOME,17.66
FIXED INCOME,14.03
FIXED INCOME,13.95
FIXED INCOME,12.86
FIXED INCOME,12.47
FIXED INCOME,11.78
FIXED INCOME,4.04
FIXED INCOME,14.95
FIXED INCOME,15.69
FIXED INCOME,16.66
FIXED INCOME,16.65
FIXED INCOME,20.57
FIXED INCOME,20.56
FIXED INCOME,15.17
FIXED INCOME,15.15
FIXED INCOME,15.15
FIXED INCOME,15.13
FIXED INCOME,2.29
FIXED INCOME,2.29
FIXED INCOME,2.34
FIXED INCOME,2.32
FIXED INCOME,2.21
FIXED INCOME,3.43
FIXED INCOME,3.42
FIXED INCOME,3.45
FIXED INCOME,1.26
FIXED INCOME,1.26
FIXED INCOME,1.28
FIXED INCOME,4.95
FIXED INCOME,4.83
FIXED INCOME,14.04
FIXED INCOME,10.44
FIXED INCOME,18.1
FIXED INCOME,18.9
FIXED INCOME,20.58
FIXED INCOME,17.31
FIXED INCOME,8.83
FIXED INCOME,8.83
FIXED INCOME,7.17
FIXED INCOME,7.24
FIXED INCOME,1.97
FIXED INCOME,1.9
FIXED INCOME,-5.02
FIXED INCOME,16.19
FIXED INCOME,16.19
FIXED INCOME,14.16
FIXED INCOME,11.76
FIXED INCOME,14.09
FIXED INCOME,19.83
FIXED INCOME,11.68
FIXED INCOME,15.11
FIXED INCOME,15.12
FIXED INCOME,14.96
FIXED INCOME,15.12
FIXED INCOME,14.55
FIXED INCOME,14.56
FIXED INCOME,8.19
FIXED INCOME,8.2
FIXED INCOME,10.18
FIXED INCOME,10.18
FIXED INCOME,12.36
FIXED INCOME,12.36
FIXED INCOME,8.61
FIXED INCOME,6.57
FIXED INCOME,6.06
FIXED INCOME,6.05
FIXED INCOME,10.39
FIXED INCOME,12.21
FIXED INCOME,3.77
FIXED INCOME,3.81
FIXED INCOME,3.79
FIXED INCOME,3.67
FIXED INCOME,4.58
FIXED INCOME,4.57
FIXED INCOME,4.59
FIXED INCOME,2.82
FIXED INCOME,2.83
FIXED INCOME,2.85
FIXED INCOME,8.5
FIXED INCOME,7.5
FIXED INCOME,12.76
FIXED INCOME,12.76
FIXED INCOME,16.12
FIXED INCOME,16.13
FIXED INCOME,15.12
FIXED INCOME,15.14
FIXED INCOME,14.32
FIXED INCOME,14.35
FIXED INCOME,14.98
FIXED INCOME,14.98
FIXED INCOME,15.01
FIXED INCOME,14.99
FIXED INCOME,14.84
FIXED INCOME,14.45
FIXED INCOME,14.45
FIXED INCOME,14.3
FIXED INCOME,15.39
FIXED INCOME,15.38
FIXED INCOME,15.24
FIXED INCOME,1.87
FIXED INCOME,1.87
FIXED INCOME,9.97
FIXED INCOME,9.97
FIXED INCOME,10
FIXED INCOME,9.82
FIXED INCOME,9.07
FIXED INCOME,9.07
FIXED INCOME,4.91
FIXED INCOME,9.44
FIXED INCOME,9.44
FIXED INCOME,9.47
FIXED INCOME,9.29
FIXED INCOME,16.69
FIXED INCOME,16.74
FIXED INCOME,15.01
FIXED INCOME,15.06
FIXED INCOME,13.31
FIXED INCOME,13.37
FIXED INCOME,15.39
FIXED INCOME,15.53
FIXED INCOME,14.5
FIXED INCOME,14.59
FIXED INCOME,13.43
FIXED INCOME,13.57
FIXED INCOME,14.94
FIXED INCOME,15.03
FIXED INCOME,16.23
FIXED INCOME,14.73
FIXED INCOME,13.47
FIXED INCOME,14.82
FIXED INCOME,14.96
FIXED INCOME,14.97
FIXED INCOME,15.06
FIXED INCOME,14.76
FIXED INCOME,14.9
FIXED INCOME,16.39
FIXED INCOME,16.19
FIXED INCOME,16.27
FIXED INCOME,15.72
FIXED INCOME,12.32
FIXED INCOME,12.32
FIXED INCOME,10.36
FIXED INCOME,15.46
FIXED INCOME,15.46
FIXED INCOME,13.45
FIXED INCOME,1.1
FIXED INCOME,1.1
FIXED INCOME,1.15
FIXED INCOME,1.13
FIXED INCOME,1.02
FIXED INCOME,2.01
FIXED INCOME,2.01
FIXED INCOME,2.03
FIXED INCOME,0.55
FIXED INCOME,0.55
FIXED INCOME,0.58
FIXED INCOME,0.2
FIXED INCOME,0.2
FIXED INCOME,0.23
FIXED INCOME,0.11
FIXED INCOME,13.69
FIXED INCOME,13.83
FIXED INCOME,13.83
FIXED INCOME,13.84
FIXED INCOME,14.47
FIXED INCOME,14.62
FIXED INCOME,14.62
FIXED INCOME,14.65
FIXED INCOME,14.64
FIXED INCOME,15.1
FIXED INCOME,14.94
FIXED INCOME,15.09
FIXED INCOME,15.11
FIXED INCOME,8.51
FIXED INCOME,8.49
FIXED INCOME,1.95
FIXED INCOME,1.88
FIXED INCOME,1.97
FIXED INCOME,1.96
FIXED INCOME,1.99
FIXED INCOME,1.98
FIXED INCOME,1.86
FIXED INCOME,7.77
FIXED INCOME,7.78
FIXED INCOME,7.82
FIXED INCOME,7.79
FIXED INCOME,7.7
FIXED INCOME,15.07
FIXED INCOME,15.08
FIXED INCOME,15.09
FIXED INCOME,14.94
FIXED INCOME,11.28
FIXED INCOME,11.29
FIXED INCOME,11.16
FIXED INCOME,4.17
FIXED INCOME,4.16
FIXED INCOME,4.16
FIXED INCOME,5.65
FIXED INCOME,5.66
FIXED INCOME,16.77
FIXED INCOME,13.4
FIXED INCOME,14.31
FIXED INCOME,16.63
FIXED INCOME,14.17
FIXED INCOME,1.08
FIXED INCOME,1.02
FIXED INCOME,3.07
FIXED INCOME,5.23
FIXED INCOME,14.56
FIXED INCOME,19.4
FIXED INCOME,19.25
FIXED INCOME,19.26
FIXED INCOME,22.19
FIXED INCOME,12.82
FIXED INCOME,12.82
FIXED INCOME,14.55
FIXED INCOME,14.55
FIXED INCOME,14.56
FIXED INCOME,14.4
FIXED INCOME,3.55
FIXED INCOME,2.5
FIXED INCOME,2.51
FIXED INCOME,2.54
FIXED INCOME,-7.58
FIXED INCOME,4.1
FIXED INCOME,-16.47
FIXED INCOME,1.09
FIXED INCOME,-62.69
FIXED INCOME,-25.68
FIXED INCOME,-71.45
FIXED INCOME,-49.03
FIXED INCOME,-57.44
FIXED INCOME,-88.19
FIXED INCOME,30.79
FIXED INCOME,47.79
FIXED INCOME,-31.6
FIXED INCOME,-57.36
FIXED INCOME,6.14
FIXED INCOME,5.07
FIXED INCOME,14.47
FIXED INCOME,14.02
FIXED INCOME,14.67
FIXED INCOME,9.3
FIXED INCOME,12.18
FIXED INCOME,11.36
FIXED INCOME,12.46
FIXED INCOME,3.24
FIXED INCOME,3.72
FIXED INCOME,3.58
FIXED INCOME,8.08
FIXED INCOME,8.64
FIXED INCOME,4.13
FIXED INCOME,4.64
FIXED INCOME,7.83
FIXED INCOME,8.38
FIXED INCOME,8.1
FIXED INCOME,7.71
FIXED INCOME,8.27
FIXED INCOME,8.01
FIXED INCOME,7.81
FIXED INCOME,12.02
FIXED INCOME,12.59
FIXED INCOME,16.87
FIXED INCOME,16.57
FIXED INCOME,14.38
FIXED INCOME,14.94
FIXED INCOME,14.65
FIXED INCOME,14.49
FIXED INCOME,12.68
FIXED INCOME,12.39
FIXED INCOME,14.91
FIXED INCOME,14.64
FIXED INCOME,14.46
